ID,Pred
2018_1196_1371,0.527707461
2018_1196_1372,0.578010216
2018_1196_1382,0.656983774
2018_1196_1393,0.640731346
2018_1196_1395,0.608592274
2018_1196_1397,0.565013814
2018_1196_1400,0.488195128
2018_1196_1401,0.526292058
2018_1196_1403,0.447220969
2018_1196_1411,0.685258172
2018_1196_1417,0.569939952
2018_1196_1420,0.753470235
2018_1196_1422,0.62993356
2018_1196_1437,0.511292818
2018_1196_1438,0.562297678
2018_1196_1439,0.462951385
2018_1196_1452,0.446197012
2018_1196_1455,0.538858679
2018_1196_1460,0.596300274
2018_1196_1462,0.483154585
2018_1199_1209,0.560070616
2018_1199_1211,0.311088932
2018_1199_1222,0.427079512
2018_1199_1233,0.544909268
2018_1199_1242,0.419596456
2018_1199_1243,0.48026408
2018_1199_1246,0.444481269
2018_1199_1252,0.543430731
2018_1199_1254,0.57824365
2018_1199_1260,0.602990763
2018_1199_1267,0.458255076
2018_1199_1274,0.5228645
2018_1199_1276,0.519236085
2018_1199_1277,0.38439294
2018_1199_1281,0.483219145
2018_1199_1285,0.478492188
2018_1199_1293,0.608420227
2018_1199_1300,0.777986719
2018_1199_1301,0.375748718
2018_1199_1305,0.362753812
2018_1199_1308,0.519133249
2018_1199_1314,0.42445273
2018_1199_1326,0.346802582
2018_1199_1328,0.383971484
2018_1199_1335,0.600297458
2018_1199_1344,0.524982419
2018_1199_1345,0.26901309
2018_1199_1347,0.728604754
2018_1199_1348,0.451037703
2018_1199_1355,0.570120506
2018_1199_1361,0.455218706
2018_1199_1371,0.44107964
2018_1199_1372,0.491382395
2018_1199_1382,0.570355953
2018_1199_1393,0.554103525
2018_1199_1395,0.521964453
2018_1199_1397,0.478385993
2018_1199_1400,0.401567307
2018_1199_1401,0.439664237
2018_1199_1403,0.360593148
2018_1199_1411,0.598630351
2018_1199_1417,0.483312131
2018_1199_1420,0.666842413
2018_1199_1422,0.543305739
2018_1199_1437,0.424664996
2018_1199_1438,0.475669857
2018_1199_1439,0.376323564
2018_1199_1452,0.359569191
2018_1199_1455,0.452230858
2018_1199_1460,0.509672452
2018_1199_1462,0.396526764
2018_1209_1211,0.245749835
2018_1209_1222,0.361740415
2018_1209_1233,0.479570171
2018_1209_1242,0.35425736
2018_1209_1243,0.414924984
2018_1209_1246,0.379142172
2018_1209_1252,0.478091634
2018_1209_1254,0.512904554
2018_1209_1260,0.537651666
2018_1209_1267,0.39291598
2018_1209_1274,0.457525404
2018_1209_1276,0.453896989
2018_1209_1277,0.319053843
2018_1209_1281,0.417880048
2018_1209_1285,0.413153091
2018_1209_1293,0.54308113
2018_1209_1300,0.712647623
2018_1209_1301,0.310409622
2018_1209_1305,0.297414716
2018_1209_1308,0.453794152
2018_1209_1314,0.359113633
2018_1209_1326,0.281463485
2018_1209_1328,0.318632387
2018_1209_1335,0.534958361
2018_1209_1344,0.459643322
2018_1209_1345,0.203673993
2018_1209_1347,0.663265658
2018_1209_1348,0.385698607
2018_1209_1355,0.504781409
2018_1209_1361,0.389879609
2018_1209_1371,0.375740543
2018_1209_1372,0.426043299
2018_1209_1382,0.505016856
2018_1209_1393,0.488764428
2018_1209_1395,0.456625356
2018_1209_1397,0.413046896
2018_1209_1400,0.33622821
2018_1209_1401,0.37432514
2018_1209_1403,0.295254051
2018_1209_1411,0.533291254
2018_1209_1417,0.417973034
2018_1209_1420,0.601503317
2018_1209_1422,0.477966642
2018_1209_1437,0.3593259
2018_1209_1438,0.41033076
2018_1209_1439,0.310984467
2018_1209_1452,0.294230094
2018_1209_1455,0.386891761
2018_1209_1460,0.444333356
2018_1209_1462,0.331187667
2018_1211_1222,0.508561754
2018_1211_1233,0.62639151
2018_1211_1242,0.501078699
2018_1211_1243,0.561746323
2018_1211_1246,0.525963511
2018_1211_1252,0.624912973
2018_1211_1254,0.659725893
2018_1211_1260,0.684473005
2018_1211_1267,0.539737319
2018_1211_1274,0.604346743
2018_1211_1276,0.600718328
2018_1211_1277,0.465875182
2018_1211_1281,0.564701387
2018_1211_1285,0.55997443
2018_1211_1293,0.689902469
2018_1211_1300,0.859468962
2018_1211_1301,0.457230961
2018_1211_1305,0.444236055
2018_1211_1308,0.600615491
2018_1211_1314,0.505934972
2018_1211_1326,0.428284824
2018_1211_1328,0.465453726
2018_1211_1335,0.6817797
2018_1211_1344,0.606464661
2018_1211_1345,0.350495332
2018_1211_1347,0.810086997
2018_1211_1348,0.532519946
2018_1211_1355,0.651602748
2018_1211_1361,0.536700948
2018_1211_1371,0.522561882
2018_1211_1372,0.572864638
2018_1211_1382,0.651838195
2018_1211_1393,0.635585767
2018_1211_1395,0.603446695
2018_1211_1397,0.559868235
2018_1211_1400,0.483049549
2018_1211_1401,0.521146479
2018_1211_1403,0.44207539
2018_1211_1411,0.680112593
2018_1211_1417,0.564794373
2018_1211_1420,0.748324656
2018_1211_1422,0.624787981
2018_1211_1437,0.506147239
2018_1211_1438,0.557152099
2018_1211_1439,0.457805806
2018_1211_1452,0.441051433
2018_1211_1455,0.5337131
2018_1211_1460,0.591154695
2018_1211_1462,0.478009006
2018_1222_1233,0.629101091
2018_1222_1242,0.503788279
2018_1222_1243,0.564455903
2018_1222_1246,0.528673092
2018_1222_1252,0.627622553
2018_1222_1254,0.662435473
2018_1222_1260,0.687182586
2018_1222_1267,0.542446899
2018_1222_1274,0.607056323
2018_1222_1276,0.603427908
2018_1222_1277,0.468584763
2018_1222_1281,0.567410968
2018_1222_1285,0.562684011
2018_1222_1293,0.692612049
2018_1222_1300,0.862178542
2018_1222_1301,0.459940541
2018_1222_1305,0.446945635
2018_1222_1308,0.603325072
2018_1222_1314,0.508644553
2018_1222_1326,0.430994405
2018_1222_1328,0.468163307
2018_1222_1335,0.684489281
2018_1222_1344,0.609174242
2018_1222_1345,0.353204913
2018_1222_1347,0.812796577
2018_1222_1348,0.535229526
2018_1222_1355,0.654312328
2018_1222_1361,0.539410529
2018_1222_1371,0.525271463
2018_1222_1372,0.575574218
2018_1222_1382,0.654547776
2018_1222_1393,0.638295347
2018_1222_1395,0.606156276
2018_1222_1397,0.562577816
2018_1222_1400,0.48575913
2018_1222_1401,0.523856059
2018_1222_1403,0.444784971
2018_1222_1411,0.682822174
2018_1222_1417,0.567503954
2018_1222_1420,0.751034236
2018_1222_1422,0.627497562
2018_1222_1437,0.508856819
2018_1222_1438,0.55986168
2018_1222_1439,0.460515386
2018_1222_1452,0.443761014
2018_1222_1455,0.536422681
2018_1222_1460,0.593864275
2018_1222_1462,0.480718587
2018_1233_1242,0.345533112
2018_1233_1243,0.406200736
2018_1233_1246,0.370417924
2018_1233_1252,0.469367386
2018_1233_1254,0.504180306
2018_1233_1260,0.528927418
2018_1233_1267,0.384191732
2018_1233_1274,0.448801156
2018_1233_1276,0.445172741
2018_1233_1277,0.310329595
2018_1233_1281,0.4091558
2018_1233_1285,0.404428843
2018_1233_1293,0.534356882
2018_1233_1300,0.703923375
2018_1233_1301,0.301685374
2018_1233_1305,0.288690468
2018_1233_1308,0.445069904
2018_1233_1314,0.350389385
2018_1233_1326,0.272739237
2018_1233_1328,0.309908139
2018_1233_1335,0.526234113
2018_1233_1344,0.450919074
2018_1233_1345,0.194949745
2018_1233_1347,0.65454141
2018_1233_1348,0.376974359
2018_1233_1355,0.496057161
2018_1233_1361,0.381155361
2018_1233_1371,0.367016295
2018_1233_1372,0.41731905
2018_1233_1382,0.496292608
2018_1233_1393,0.48004018
2018_1233_1395,0.447901108
2018_1233_1397,0.404322648
2018_1233_1400,0.327503962
2018_1233_1401,0.365600892
2018_1233_1403,0.286529803
2018_1233_1411,0.524567006
2018_1233_1417,0.409248786
2018_1233_1420,0.592779069
2018_1233_1422,0.469242394
2018_1233_1437,0.350601652
2018_1233_1438,0.401606512
2018_1233_1439,0.302260219
2018_1233_1452,0.285505846
2018_1233_1455,0.378167513
2018_1233_1460,0.435609108
2018_1233_1462,0.322463419
2018_1242_1243,0.557971108
2018_1242_1246,0.522188297
2018_1242_1252,0.621137758
2018_1242_1254,0.655950678
2018_1242_1260,0.680697791
2018_1242_1267,0.535962104
2018_1242_1274,0.600571528
2018_1242_1276,0.596943113
2018_1242_1277,0.462099968
2018_1242_1281,0.560926173
2018_1242_1285,0.556199215
2018_1242_1293,0.686127254
2018_1242_1300,0.855693747
2018_1242_1301,0.453455746
2018_1242_1305,0.44046084
2018_1242_1308,0.596840277
2018_1242_1314,0.502159758
2018_1242_1326,0.42450961
2018_1242_1328,0.461678512
2018_1242_1335,0.678004486
2018_1242_1344,0.602689447
2018_1242_1345,0.346720118
2018_1242_1347,0.806311782
2018_1242_1348,0.528744731
2018_1242_1355,0.647827533
2018_1242_1361,0.532925734
2018_1242_1371,0.518786668
2018_1242_1372,0.569089423
2018_1242_1382,0.648062981
2018_1242_1393,0.631810552
2018_1242_1395,0.599671481
2018_1242_1397,0.556093021
2018_1242_1400,0.479274335
2018_1242_1401,0.517371264
2018_1242_1403,0.438300176
2018_1242_1411,0.676337378
2018_1242_1417,0.561019159
2018_1242_1420,0.744549441
2018_1242_1422,0.621012767
2018_1242_1437,0.502372024
2018_1242_1438,0.553376885
2018_1242_1439,0.454030591
2018_1242_1452,0.437276219
2018_1242_1455,0.529937886
2018_1242_1460,0.58737948
2018_1242_1462,0.474233792
2018_1243_1246,0.384425946
2018_1243_1252,0.483375408
2018_1243_1254,0.518188328
2018_1243_1260,0.542935441
2018_1243_1267,0.398199754
2018_1243_1274,0.462809178
2018_1243_1276,0.459180763
2018_1243_1277,0.324337617
2018_1243_1281,0.423163823
2018_1243_1285,0.418436865
2018_1243_1293,0.548364904
2018_1243_1300,0.717931397
2018_1243_1301,0.315693396
2018_1243_1305,0.30269849
2018_1243_1308,0.459077927
2018_1243_1314,0.364397407
2018_1243_1326,0.28674726
2018_1243_1328,0.323916161
2018_1243_1335,0.540242135
2018_1243_1344,0.464927096
2018_1243_1345,0.208957768
2018_1243_1347,0.668549432
2018_1243_1348,0.390982381
2018_1243_1355,0.510065183
2018_1243_1361,0.395163384
2018_1243_1371,0.381024318
2018_1243_1372,0.431327073
2018_1243_1382,0.51030063
2018_1243_1393,0.494048202
2018_1243_1395,0.46190913
2018_1243_1397,0.41833067
2018_1243_1400,0.341511984
2018_1243_1401,0.379608914
2018_1243_1403,0.300537825
2018_1243_1411,0.538575028
2018_1243_1417,0.423256808
2018_1243_1420,0.606787091
2018_1243_1422,0.483250416
2018_1243_1437,0.364609674
2018_1243_1438,0.415614534
2018_1243_1439,0.316268241
2018_1243_1452,0.299513868
2018_1243_1455,0.392175535
2018_1243_1460,0.44961713
2018_1243_1462,0.336471441
2018_1246_1252,0.55599328
2018_1246_1254,0.590806199
2018_1246_1260,0.615553312
2018_1246_1267,0.470817626
2018_1246_1274,0.535427049
2018_1246_1276,0.531798634
2018_1246_1277,0.396955489
2018_1246_1281,0.495781694
2018_1246_1285,0.491054737
2018_1246_1293,0.620982776
2018_1246_1300,0.790549268
2018_1246_1301,0.388311268
2018_1246_1305,0.375316361
2018_1246_1308,0.531695798
2018_1246_1314,0.437015279
2018_1246_1326,0.359365131
2018_1246_1328,0.396534033
2018_1246_1335,0.612860007
2018_1246_1344,0.537544968
2018_1246_1345,0.281575639
2018_1246_1347,0.741167303
2018_1246_1348,0.463600252
2018_1246_1355,0.582683055
2018_1246_1361,0.467781255
2018_1246_1371,0.453642189
2018_1246_1372,0.503944944
2018_1246_1382,0.582918502
2018_1246_1393,0.566666074
2018_1246_1395,0.534527002
2018_1246_1397,0.490948542
2018_1246_1400,0.414129856
2018_1246_1401,0.452226786
2018_1246_1403,0.373155697
2018_1246_1411,0.6111929
2018_1246_1417,0.49587468
2018_1246_1420,0.679404962
2018_1246_1422,0.555868288
2018_1246_1437,0.437227545
2018_1246_1438,0.488232406
2018_1246_1439,0.388886113
2018_1246_1452,0.37213174
2018_1246_1455,0.464793407
2018_1246_1460,0.522235002
2018_1246_1462,0.409089313
2018_1252_1254,0.30923056
2018_1252_1260,0.333977673
2018_1252_1267,0.189241986
2018_1252_1274,0.25385141
2018_1252_1276,0.250222995
2018_1252_1277,0.11537985
2018_1252_1281,0.214206055
2018_1252_1285,0.209479098
2018_1252_1293,0.339407137
2018_1252_1300,0.508973629
2018_1252_1301,0.106735628
2018_1252_1305,0.093740722
2018_1252_1308,0.250120159
2018_1252_1314,0.15543964
2018_1252_1326,0.077789492
2018_1252_1328,0.114958394
2018_1252_1335,0.331284368
2018_1252_1344,0.255969329
2018_1252_1345,0
2018_1252_1347,0.459591664
2018_1252_1348,0.182024613
2018_1252_1355,0.301107416
2018_1252_1361,0.186205616
2018_1252_1371,0.17206655
2018_1252_1372,0.222369305
2018_1252_1382,0.301342863
2018_1252_1393,0.285090434
2018_1252_1395,0.252951363
2018_1252_1397,0.209372903
2018_1252_1400,0.132554217
2018_1252_1401,0.170651146
2018_1252_1403,0.091580058
2018_1252_1411,0.329617261
2018_1252_1417,0.214299041
2018_1252_1420,0.397829323
2018_1252_1422,0.274292649
2018_1252_1437,0.155651906
2018_1252_1438,0.206656767
2018_1252_1439,0.107310473
2018_1252_1452,0.090556101
2018_1252_1455,0.183217768
2018_1252_1460,0.240659362
2018_1252_1462,0.127513674
2018_1254_1260,0.395791424
2018_1254_1267,0.251055738
2018_1254_1274,0.315665162
2018_1254_1276,0.312036747
2018_1254_1277,0.177193601
2018_1254_1281,0.276019806
2018_1254_1285,0.271292849
2018_1254_1293,0.401220888
2018_1254_1300,0.570787381
2018_1254_1301,0.16854938
2018_1254_1305,0.155554474
2018_1254_1308,0.311933911
2018_1254_1314,0.217253391
2018_1254_1326,0.139603244
2018_1254_1328,0.176772145
2018_1254_1335,0.393098119
2018_1254_1344,0.31778308
2018_1254_1345,0.061813752
2018_1254_1347,0.521405416
2018_1254_1348,0.243838365
2018_1254_1355,0.362921167
2018_1254_1361,0.248019367
2018_1254_1371,0.233880302
2018_1254_1372,0.284183057
2018_1254_1382,0.363156614
2018_1254_1393,0.346904186
2018_1254_1395,0.314765114
2018_1254_1397,0.271186654
2018_1254_1400,0.194367968
2018_1254_1401,0.232464898
2018_1254_1403,0.153393809
2018_1254_1411,0.391431012
2018_1254_1417,0.276112792
2018_1254_1420,0.459643075
2018_1254_1422,0.3361064
2018_1254_1437,0.217465658
2018_1254_1438,0.268470518
2018_1254_1439,0.169124225
2018_1254_1452,0.152369852
2018_1254_1455,0.245031519
2018_1254_1460,0.302473114
2018_1254_1462,0.189327425
2018_1260_1267,0.328629228
2018_1260_1274,0.393238652
2018_1260_1276,0.389610237
2018_1260_1277,0.254767092
2018_1260_1281,0.353593297
2018_1260_1285,0.34886634
2018_1260_1293,0.478794379
2018_1260_1300,0.648360871
2018_1260_1301,0.246122871
2018_1260_1305,0.233127964
2018_1260_1308,0.389507401
2018_1260_1314,0.294826882
2018_1260_1326,0.217176734
2018_1260_1328,0.254345636
2018_1260_1335,0.47067161
2018_1260_1344,0.395356571
2018_1260_1345,0.139387242
2018_1260_1347,0.598978906
2018_1260_1348,0.321411855
2018_1260_1355,0.440494658
2018_1260_1361,0.325592858
2018_1260_1371,0.311453792
2018_1260_1372,0.361756547
2018_1260_1382,0.440730105
2018_1260_1393,0.424477677
2018_1260_1395,0.392338605
2018_1260_1397,0.348760145
2018_1260_1400,0.271941459
2018_1260_1401,0.310038389
2018_1260_1403,0.2309673
2018_1260_1411,0.469004503
2018_1260_1417,0.353686283
2018_1260_1420,0.537216565
2018_1260_1422,0.413679891
2018_1260_1437,0.295039148
2018_1260_1438,0.346044009
2018_1260_1439,0.246697716
2018_1260_1452,0.229943343
2018_1260_1455,0.32260501
2018_1260_1460,0.380046604
2018_1260_1462,0.266900916
2018_1267_1274,0.398062892
2018_1267_1276,0.394434477
2018_1267_1277,0.259591331
2018_1267_1281,0.358417536
2018_1267_1285,0.353690579
2018_1267_1293,0.483618618
2018_1267_1300,0.65318511
2018_1267_1301,0.25094711
2018_1267_1305,0.237952203
2018_1267_1308,0.39433164
2018_1267_1314,0.299651121
2018_1267_1326,0.222000973
2018_1267_1328,0.259169875
2018_1267_1335,0.475495849
2018_1267_1344,0.40018081
2018_1267_1345,0.144211481
2018_1267_1347,0.603803146
2018_1267_1348,0.326236094
2018_1267_1355,0.445318897
2018_1267_1361,0.330417097
2018_1267_1371,0.316278031
2018_1267_1372,0.366580786
2018_1267_1382,0.445554344
2018_1267_1393,0.429301916
2018_1267_1395,0.397162844
2018_1267_1397,0.353584384
2018_1267_1400,0.276765698
2018_1267_1401,0.314862628
2018_1267_1403,0.235791539
2018_1267_1411,0.473828742
2018_1267_1417,0.358510522
2018_1267_1420,0.542040805
2018_1267_1422,0.41850413
2018_1267_1437,0.299863387
2018_1267_1438,0.350868248
2018_1267_1439,0.251521955
2018_1267_1452,0.234767582
2018_1267_1455,0.327429249
2018_1267_1460,0.384870844
2018_1267_1462,0.271725155
2018_1274_1276,0.389033124
2018_1274_1277,0.254189978
2018_1274_1281,0.353016183
2018_1274_1285,0.348289226
2018_1274_1293,0.478217265
2018_1274_1300,0.647783758
2018_1274_1301,0.245545757
2018_1274_1305,0.232550851
2018_1274_1308,0.388930287
2018_1274_1314,0.294249768
2018_1274_1326,0.21659962
2018_1274_1328,0.253768522
2018_1274_1335,0.470094496
2018_1274_1344,0.394779457
2018_1274_1345,0.138810128
2018_1274_1347,0.598401793
2018_1274_1348,0.320834742
2018_1274_1355,0.439917544
2018_1274_1361,0.325015744
2018_1274_1371,0.310876678
2018_1274_1372,0.361179433
2018_1274_1382,0.440152991
2018_1274_1393,0.423900563
2018_1274_1395,0.391761491
2018_1274_1397,0.348183031
2018_1274_1400,0.271364345
2018_1274_1401,0.309461275
2018_1274_1403,0.230390186
2018_1274_1411,0.468427389
2018_1274_1417,0.353109169
2018_1274_1420,0.536639452
2018_1274_1422,0.413102777
2018_1274_1437,0.294462035
2018_1274_1438,0.345466895
2018_1274_1439,0.246120602
2018_1274_1452,0.229366229
2018_1274_1455,0.322027896
2018_1274_1460,0.379469491
2018_1274_1462,0.266323802
2018_1276_1277,0.340747036
2018_1276_1281,0.439573241
2018_1276_1285,0.434846284
2018_1276_1293,0.564774323
2018_1276_1300,0.734340815
2018_1276_1301,0.332102815
2018_1276_1305,0.319107908
2018_1276_1308,0.475487345
2018_1276_1314,0.380806826
2018_1276_1326,0.303156678
2018_1276_1328,0.34032558
2018_1276_1335,0.556651554
2018_1276_1344,0.481336515
2018_1276_1345,0.225367186
2018_1276_1347,0.68495885
2018_1276_1348,0.407391799
2018_1276_1355,0.526474602
2018_1276_1361,0.411572802
2018_1276_1371,0.397433736
2018_1276_1372,0.447736491
2018_1276_1382,0.526710049
2018_1276_1393,0.510457621
2018_1276_1395,0.478318549
2018_1276_1397,0.434740089
2018_1276_1400,0.357921403
2018_1276_1401,0.396018333
2018_1276_1403,0.316947244
2018_1276_1411,0.554984447
2018_1276_1417,0.439666227
2018_1276_1420,0.623196509
2018_1276_1422,0.499659835
2018_1276_1437,0.381019092
2018_1276_1438,0.432023953
2018_1276_1439,0.33267766
2018_1276_1452,0.315923287
2018_1276_1455,0.408584954
2018_1276_1460,0.466026548
2018_1276_1462,0.35288086
2018_1277_1281,0.696721642
2018_1277_1285,0.691994685
2018_1277_1293,0.821922723
2018_1277_1300,0.991489216
2018_1277_1301,0.589251215
2018_1277_1305,0.576256309
2018_1277_1308,0.732635746
2018_1277_1314,0.637955227
2018_1277_1326,0.560305079
2018_1277_1328,0.597473981
2018_1277_1335,0.813799955
2018_1277_1344,0.738484916
2018_1277_1345,0.482515587
2018_1277_1347,0.942107251
2018_1277_1348,0.6645402
2018_1277_1355,0.783623002
2018_1277_1361,0.668721203
2018_1277_1371,0.654582137
2018_1277_1372,0.704884892
2018_1277_1382,0.78385845
2018_1277_1393,0.767606021
2018_1277_1395,0.73546695
2018_1277_1397,0.69188849
2018_1277_1400,0.615069804
2018_1277_1401,0.653166733
2018_1277_1403,0.574095645
2018_1277_1411,0.812132848
2018_1277_1417,0.696814628
2018_1277_1420,0.88034491
2018_1277_1422,0.756808236
2018_1277_1437,0.638167493
2018_1277_1438,0.689172354
2018_1277_1439,0.58982606
2018_1277_1452,0.573071688
2018_1277_1455,0.665733355
2018_1277_1460,0.723174949
2018_1277_1462,0.610029261
2018_1281_1285,0.495573315
2018_1281_1293,0.625501354
2018_1281_1300,0.795067846
2018_1281_1301,0.392829846
2018_1281_1305,0.379834939
2018_1281_1308,0.536214376
2018_1281_1314,0.441533857
2018_1281_1326,0.363883709
2018_1281_1328,0.401052611
2018_1281_1335,0.617378585
2018_1281_1344,0.542063546
2018_1281_1345,0.286094217
2018_1281_1347,0.745685881
2018_1281_1348,0.46811883
2018_1281_1355,0.587201633
2018_1281_1361,0.472299833
2018_1281_1371,0.458160767
2018_1281_1372,0.508463522
2018_1281_1382,0.58743708
2018_1281_1393,0.571184652
2018_1281_1395,0.53904558
2018_1281_1397,0.49546712
2018_1281_1400,0.418648434
2018_1281_1401,0.456745364
2018_1281_1403,0.377674275
2018_1281_1411,0.615711478
2018_1281_1417,0.500393258
2018_1281_1420,0.68392354
2018_1281_1422,0.560386866
2018_1281_1437,0.441746123
2018_1281_1438,0.492750984
2018_1281_1439,0.393404691
2018_1281_1452,0.376650318
2018_1281_1455,0.469311985
2018_1281_1460,0.526753579
2018_1281_1462,0.413607891
2018_1285_1293,0.530173009
2018_1285_1300,0.699739501
2018_1285_1301,0.2975015
2018_1285_1305,0.284506594
2018_1285_1308,0.440886031
2018_1285_1314,0.346205512
2018_1285_1326,0.268555364
2018_1285_1328,0.305724266
2018_1285_1335,0.52205024
2018_1285_1344,0.446735201
2018_1285_1345,0.190765872
2018_1285_1347,0.650357536
2018_1285_1348,0.372790485
2018_1285_1355,0.491873288
2018_1285_1361,0.376971488
2018_1285_1371,0.362832422
2018_1285_1372,0.413135177
2018_1285_1382,0.492108735
2018_1285_1393,0.475856307
2018_1285_1395,0.443717235
2018_1285_1397,0.400138775
2018_1285_1400,0.323320089
2018_1285_1401,0.361417019
2018_1285_1403,0.28234593
2018_1285_1411,0.520383133
2018_1285_1417,0.405064913
2018_1285_1420,0.588595195
2018_1285_1422,0.465058521
2018_1285_1437,0.346417778
2018_1285_1438,0.397422639
2018_1285_1439,0.298076346
2018_1285_1452,0.281321973
2018_1285_1455,0.37398364
2018_1285_1460,0.431425234
2018_1285_1462,0.318279546
2018_1293_1300,0.709690794
2018_1293_1301,0.307452793
2018_1293_1305,0.294457887
2018_1293_1308,0.450837324
2018_1293_1314,0.356156804
2018_1293_1326,0.278506657
2018_1293_1328,0.315675558
2018_1293_1335,0.532001532
2018_1293_1344,0.456686493
2018_1293_1345,0.200717165
2018_1293_1347,0.660308829
2018_1293_1348,0.382741778
2018_1293_1355,0.50182458
2018_1293_1361,0.386922781
2018_1293_1371,0.372783715
2018_1293_1372,0.42308647
2018_1293_1382,0.502060027
2018_1293_1393,0.485807599
2018_1293_1395,0.453668527
2018_1293_1397,0.410090067
2018_1293_1400,0.333271381
2018_1293_1401,0.371368311
2018_1293_1403,0.292297222
2018_1293_1411,0.530334425
2018_1293_1417,0.415016205
2018_1293_1420,0.598546488
2018_1293_1422,0.475009813
2018_1293_1437,0.356369071
2018_1293_1438,0.407373931
2018_1293_1439,0.308027638
2018_1293_1452,0.291273265
2018_1293_1455,0.383934932
2018_1293_1460,0.441376527
2018_1293_1462,0.328230838
2018_1300_1301,0.20582521
2018_1300_1305,0.192830304
2018_1300_1308,0.349209741
2018_1300_1314,0.254529221
2018_1300_1326,0.176879074
2018_1300_1328,0.214047975
2018_1300_1335,0.430373949
2018_1300_1344,0.35505891
2018_1300_1345,0.099089582
2018_1300_1347,0.558681246
2018_1300_1348,0.281114195
2018_1300_1355,0.400196997
2018_1300_1361,0.285295198
2018_1300_1371,0.271156132
2018_1300_1372,0.321458887
2018_1300_1382,0.400432444
2018_1300_1393,0.384180016
2018_1300_1395,0.352040944
2018_1300_1397,0.308462484
2018_1300_1400,0.231643798
2018_1300_1401,0.269740728
2018_1300_1403,0.190669639
2018_1300_1411,0.428706842
2018_1300_1417,0.313388622
2018_1300_1420,0.496918905
2018_1300_1422,0.37338223
2018_1300_1437,0.254741488
2018_1300_1438,0.305746348
2018_1300_1439,0.206400055
2018_1300_1452,0.189645682
2018_1300_1455,0.282307349
2018_1300_1460,0.339748944
2018_1300_1462,0.226603255
2018_1301_1305,0.404840442
2018_1301_1308,0.561219879
2018_1301_1314,0.46653936
2018_1301_1326,0.388889212
2018_1301_1328,0.426058114
2018_1301_1335,0.642384088
2018_1301_1344,0.567069049
2018_1301_1345,0.31109972
2018_1301_1347,0.770691385
2018_1301_1348,0.493124333
2018_1301_1355,0.612207136
2018_1301_1361,0.497305336
2018_1301_1371,0.48316627
2018_1301_1372,0.533469025
2018_1301_1382,0.612442583
2018_1301_1393,0.596190155
2018_1301_1395,0.564051083
2018_1301_1397,0.520472623
2018_1301_1400,0.443653937
2018_1301_1401,0.481750867
2018_1301_1403,0.402679778
2018_1301_1411,0.640716981
2018_1301_1417,0.525398761
2018_1301_1420,0.708929044
2018_1301_1422,0.585392369
2018_1301_1437,0.466751627
2018_1301_1438,0.517756487
2018_1301_1439,0.418410194
2018_1301_1452,0.401655821
2018_1301_1455,0.494317488
2018_1301_1460,0.551759083
2018_1301_1462,0.438613394
2018_1305_1308,0.545486127
2018_1305_1314,0.450805607
2018_1305_1326,0.37315546
2018_1305_1328,0.410324361
2018_1305_1335,0.626650335
2018_1305_1344,0.551335296
2018_1305_1345,0.295365968
2018_1305_1347,0.754957632
2018_1305_1348,0.477390581
2018_1305_1355,0.596473383
2018_1305_1361,0.481571583
2018_1305_1371,0.467432518
2018_1305_1372,0.517735273
2018_1305_1382,0.59670883
2018_1305_1393,0.580456402
2018_1305_1395,0.54831733
2018_1305_1397,0.50473887
2018_1305_1400,0.427920184
2018_1305_1401,0.466017114
2018_1305_1403,0.386946025
2018_1305_1411,0.624983228
2018_1305_1417,0.509665008
2018_1305_1420,0.693195291
2018_1305_1422,0.569658616
2018_1305_1437,0.451017874
2018_1305_1438,0.502022734
2018_1305_1439,0.402676441
2018_1305_1452,0.385922068
2018_1305_1455,0.478583735
2018_1305_1460,0.53602533
2018_1305_1462,0.422879641
2018_1308_1314,0.220805549
2018_1308_1326,0.143155401
2018_1308_1328,0.180324303
2018_1308_1335,0.396650277
2018_1308_1344,0.321335238
2018_1308_1345,0.065365909
2018_1308_1347,0.524957573
2018_1308_1348,0.247390522
2018_1308_1355,0.366473325
2018_1308_1361,0.251571525
2018_1308_1371,0.237432459
2018_1308_1372,0.287735214
2018_1308_1382,0.366708772
2018_1308_1393,0.350456344
2018_1308_1395,0.318317272
2018_1308_1397,0.274738812
2018_1308_1400,0.197920126
2018_1308_1401,0.236017056
2018_1308_1403,0.156945967
2018_1308_1411,0.39498317
2018_1308_1417,0.27966495
2018_1308_1420,0.463195232
2018_1308_1422,0.339658558
2018_1308_1437,0.221017815
2018_1308_1438,0.272022676
2018_1308_1439,0.172676383
2018_1308_1452,0.15592201
2018_1308_1455,0.248583677
2018_1308_1460,0.306025271
2018_1308_1462,0.192879583
2018_1314_1326,0.488852517
2018_1314_1328,0.526021419
2018_1314_1335,0.742347393
2018_1314_1344,0.667032354
2018_1314_1345,0.411063025
2018_1314_1347,0.870654689
2018_1314_1348,0.593087638
2018_1314_1355,0.712170441
2018_1314_1361,0.597268641
2018_1314_1371,0.583129575
2018_1314_1372,0.63343233
2018_1314_1382,0.712405888
2018_1314_1393,0.69615346
2018_1314_1395,0.664014388
2018_1314_1397,0.620435928
2018_1314_1400,0.543617242
2018_1314_1401,0.581714172
2018_1314_1403,0.502643083
2018_1314_1411,0.740680286
2018_1314_1417,0.625362066
2018_1314_1420,0.808892349
2018_1314_1422,0.685355674
